Date,Symbols,Close,High,Low,Open,Volume
2022-04-04,AMGN,244.87,246.45,242.65,242.84,3519823
2022-04-04,AXP,187.13,187.97,185.06,187.09,2979954
2022-04-04,BA,191.18,191.8448,186.91,190.02,7799600
2022-04-04,CAT,219.76,220.3,215.57,218.11,2191900
2022-04-04,CRM,218.85,221.0,214.1,214.63,7845801
2022-04-04,CSCO,55.49,55.738,54.616,55.083,19780157
2022-04-04,CVX,164.37,165.45,163.0,165.0,8723834
2022-04-04,DIS,138.58,139.261,136.89,136.97,8182004
2022-04-04,GE,92.02,92.32,90.9,92.18,5141193
2022-04-04,GS,328.21,331.87,325.86,330.0,2570807
2022-04-04,HD,305.58,306.48,299.57,301.49,4665847
2022-04-04,HON,196.07,196.63,193.44,195.33,2051246
2022-04-04,IBM,130.27,130.45,128.93,130.26,2811100
2022-04-04,INTC,49.2,49.23,47.915,48.17,23811324
2022-04-04,JNJ,176.47,178.19,175.52,178.19,6860771
2022-04-04,JPM,134.91,135.93,131.91,133.13,17552082
2022-04-04,KO,62.54,62.785,61.72,62.6,11506554
2022-04-04,MCD,246.83,247.265,242.38,246.79,2501545
2022-04-04,MMM,149.53,150.01,146.08,149.06,2632929
2022-04-04,MRK,83.49,83.89,82.73,83.5,9040033
2022-04-04,MSFT,314.97,315.11,309.71,310.09,24335868
2022-04-04,NKE,134.34,135.21,132.86,133.05,5309240
2022-04-04,PG,153.22,153.49,150.42,152.95,6025634
2022-04-04,TRV,181.82,185.0,181.51,185.0,1026170
2022-04-04,UNH,510.02,512.48,504.5301,512.21,2658095
2022-04-04,V,227.74,229.24,224.96,225.76,8521645
2022-04-04,VZ,51.829,51.868,51.014,51.394,26115016
2022-04-04,WBA,43.4,44.05,42.9,43.84,9759313
2022-04-04,WMT,151.04,153.2,150.08,150.91,8445829
2022-04-01,AAPL,174.31,174.88,171.94,174.03,78751328
2022-04-01,AMGN,243.12,243.95,240.7321,243.03,1884022
2022-04-01,AXP,186.64,188.88,185.75,187.67,2654490
2022-04-01,BA,190.76,192.616,188.78,192.58,4862109
2022-04-01,CAT,218.72,224.44,217.12,223.28,2630860
2022-04-01,CRM,212.25,214.03,210.04,212.48,6007859
2022-04-01,CSCO,55.281,55.808,54.512,55.788,17584750
2022-04-01,CVX,164.22,165.95,162.33,162.78,8795255
2022-04-01,DIS,137.0,138.1,135.53,137.34,10341044
2022-04-01,GE,92.49,92.56,91.11,92.1,5641339
2022-04-01,GS,330.22,334.16,327.57,333.93,2444790
2022-04-01,HD,301.89,303.37,298.9,300.5,5554611
2022-04-01,HON,196.03,196.11,193.5,195.9,2286690
2022-04-01,IBM,130.15,130.27,128.06,129.66,4012373
2022-04-01,INTC,48.11,49.9,47.325,49.83,46598563
2022-04-01,JNJ,178.19,178.43,175.6,177.05,6525643
2022-04-01,JPM,134.31,136.4,132.82,136.39,15837829
2022-04-01,KO,62.87,62.95,62.085,62.33,12644879
2022-04-01,MCD,249.25,249.43,246.18,248.12,2023154
2022-04-01,MMM,149.69,149.86,146.85,149.63,2196606
2022-04-01,MRK,83.52,83.58,81.64,82.19,10086740
2022-04-01,MSFT,309.42,310.13,305.54,309.37,27110529
2022-04-01,NKE,133.52,135.28,132.75,134.45,5807683
2022-04-01,PG,154.22,154.59,151.21,152.66,5774847
2022-04-01,TRV,185.25,185.45,182.59,184.41,1079843
2022-04-01,UNH,512.59,514.7811,506.6,510.68,2344164
2022-04-01,V,226.36,226.63,222.23,223.08,6559565
2022-04-01,VZ,51.493,51.557,50.204,50.406,30922314
2022-04-01,WBA,43.86,44.77,43.18,44.54,15009387
2022-04-01,WMT,151.01,151.27,148.8397,149.66,6979933
2022-03-31,AAPL,174.61,178.03,174.4,177.84,103049285
2022-03-31,AMGN,241.82,245.48,241.68,244.18,3102756
2022-03-31,AXP,186.47,190.57,186.41,188.99,3812591
2022-03-31,BA,191.5,197.5799,191.45,195.0,6447933
2022-03-31,CAT,221.76,224.12,221.37,222.14,3167319
2022-03-31,CRM,212.32,216.79,211.79,214.5,7141260
2022-03-31,CSCO,55.381,56.493,55.341,55.659,27776613
2022-03-31,CVX,162.83,166.16,162.72,163.47,10395918
2022-03-31,DIS,137.16,140.88,137.11,140.14,12306461
2022-03-31,GE,91.5,93.947,91.47,93.75,8225689
2022-03-31,GS,330.1,336.5,330.1,336.13,2632043
2022-03-31,HD,299.33,307.96,298.89,306.21,11044642
2022-03-31,HON,194.58,198.21,194.55,196.67,3276021
2022-03-31,IBM,130.02,131.88,130.0,130.72,4274029
2022-03-31,INTC,49.56,51.26,49.51,51.2,43698250
2022-03-31,JNJ,177.23,180.21,176.98,179.59,11490395
2022-03-31,JPM,135.32,139.31,135.26,138.8,17482575
2022-03-31,KO,62.0,62.64,62.0,62.22,16822902
2022-03-31,MCD,247.28,251.35,247.28,249.72,3803454
2022-03-31,MMM,148.88,151.25,148.8,150.45,3194048
2022-03-31,MRK,82.05,83.375,81.94,82.9,12466815
2022-03-31,MSFT,308.31,315.14,307.89,313.9,33422070
2022-03-31,NKE,134.56,138.71,134.495,137.83,7206478
2022-03-31,PG,151.95,153.48,151.55,153.24,7580923
2022-03-31,TRV,182.73,186.52,182.71,185.96,1178097
2022-03-31,UNH,509.97,521.89,509.67,517.1,3979655
2022-03-31,V,221.77,225.92,220.44,223.91,10759520
2022-03-31,VZ,50.327,51.127,50.317,51.039,31405423
2022-03-31,WBA,44.77,45.7414,44.17,45.29,23284745
2022-03-31,WMT,148.92,150.54,148.18,148.79,9054626
2022-03-30,AAPL,177.77,179.61,176.7,178.55,92633154
2022-03-30,AMGN,242.57,244.73,242.0157,243.57,2593344
2022-03-30,AXP,189.22,191.56,187.87,190.85,2284657
2022-03-30,BA,194.91,197.45,191.36,192.32,9959326
2022-03-30,CAT,222.02,224.8,219.65,220.94,2519599
2022-03-30,CRM,214.94,219.85,213.4,219.71,4951199
2022-03-30,CSCO,55.669,56.553,55.212,55.371,16235848
2022-03-30,CVX,165.48,166.35,163.66,165.24,9905997
2022-03-30,DIS,140.96,143.2675,140.08,141.31,7922426
2022-03-30,GE,94.58,95.14,93.3022,93.62,5633618
2022-03-30,GS,335.59,339.855,333.63,339.0,2650176
2022-03-30,HD,308.46,315.24,306.1,313.11,7223830
2022-03-30,HON,196.54,198.18,195.69,197.12,2427649
2022-03-30,IBM,132.13,133.08,131.39,132.01,2622860
2022-03-30,INTC,51.43,52.51,51.22,52.25,24623262
2022-03-30,JNJ,179.59,179.86,177.68,178.44,6277556
2022-03-30,JPM,139.51,141.07,138.88,140.86,8836041
2022-03-30,KO,62.21,62.21,61.555,62.01,13641002
2022-03-30,MCD,249.03,250.5,247.51,247.51,2227261
2022-03-30,MMM,151.43,153.26,150.77,151.33,2395334
2022-03-30,MRK,82.4,82.7,81.665,81.84,9326610
2022-03-30,MSFT,313.86,315.95,311.58,313.76,28163555
2022-03-30,NKE,138.54,139.86,137.56,138.98,5545784
2022-03-30,PG,153.53,153.57,151.09,151.65,5811928
2022-03-30,TRV,185.55,185.57,183.075,183.76,959088
2022-03-30,UNH,520.82,521.2,512.48,515.11,3041170
2022-03-30,V,223.95,226.16,222.73,225.84,7084039
2022-03-30,VZ,50.989,51.009,50.466,50.604,24111250
2022-03-30,WBA,47.46,48.48,47.29,47.82,8034400
2022-03-30,WMT,149.87,150.18,147.04,147.13,8330524
2022-03-29,AAPL,178.96,179.01,176.34,176.69,100589440
2022-03-29,AMGN,241.54,242.61,238.61,241.66,2230581
2022-03-29,AXP,190.4,193.45,189.82,191.79,2771973
2022-03-29,BA,193.8,196.36,191.2,191.62,8438704
2022-03-29,CAT,219.99,220.37,215.51,219.75,3685385
2022-03-29,CRM,221.29,222.155,216.77,218.62,5370373
2022-03-29,CSCO,55.291,55.931,54.666,55.291,20173684
2022-03-29,CVX,164.32,164.48,160.5,163.51,15102586
2022-03-29,DIS,142.38,144.46,140.96,140.96,11280683
2022-03-29,GE,94.65,94.97,93.02,93.02,8594622
2022-03-29,GS,339.66,344.0,336.73,342.47,2378721
2022-03-29,HD,317.71,321.0,312.915,316.91,5306131
2022-03-29,HON,197.54,199.39,194.83,199.08,3350349
2022-03-29,IBM,131.94,132.84,130.43,132.04,5791032
2022-03-29,INTC,52.25,52.29,51.275,52.0,27303707
2022-03-29,JNJ,177.74,179.4,176.8,178.62,5933444
2022-03-29,JPM,140.14,142.54,139.21,142.3,11400385
2022-03-29,KO,62.16,62.53,61.74,62.21,14720572
2022-03-29,MCD,248.17,248.65,244.77,246.35,2657596
2022-03-29,MMM,152.08,152.92,150.04,151.0,2693238
2022-03-29,MRK,81.57,81.76,80.74,81.66,7398712
2022-03-29,MSFT,315.41,315.82,309.05,313.91,30393403
2022-03-29,NKE,139.14,139.75,136.952,137.85,7275870
2022-03-29,PG,154.59,155.6,153.16,154.5,5675089
2022-03-29,TRV,183.81,187.61,182.7404,187.6,1369874
2022-03-29,UNH,510.73,519.59,507.3,517.1,3478451
2022-03-29,V,228.12,228.81,223.78,224.84,8032486
2022-03-29,VZ,50.633,50.722,50.347,50.703,28536733
2022-03-29,WBA,47.82,47.84,47.0688,47.594,5122941
2022-03-29,WMT,147.23,148.1,146.25,146.6,6644813
2022-03-28,AAPL,175.6,175.73,172.0,172.17,90371916
2022-03-28,AMGN,240.47,240.57,237.98,238.82,2045354
2022-03-28,AXP,189.16,189.41,185.76,189.41,3052358
2022-03-28,BA,188.16,189.26,184.47,188.43,6904146
2022-03-28,CAT,220.79,221.62,217.99,221.28,3087231
2022-03-28,CRM,215.28,215.38,209.3,210.38,4290886
2022-03-28,CSCO,54.765,54.785,54.05,54.427,17282168
2022-03-28,CVX,166.35,166.63,165.13,165.9,9992000
2022-03-28,DIS,138.72,139.6274,136.2816,138.88,8456087
2022-03-28,GE,92.0,93.64,90.72,93.6,7519411
2022-03-28,GS,335.3,338.5,331.51,338.15,2182550
2022-03-28,HD,314.28,314.35,309.23,311.0,3936640
2022-03-28,HON,197.11,197.34,194.25,197.09,3270571
2022-03-28,IBM,131.47,131.5,129.6,130.82,2483492
2022-03-28,INTC,51.51,51.57,50.56,51.36,22932366
2022-03-28,JNJ,177.83,178.179,176.35,176.65,5604162
2022-03-28,JPM,139.83,139.93,136.88,138.97,10898264
2022-03-28,KO,61.92,61.94,61.21,61.53,11485219
2022-03-28,MCD,242.94,242.95,239.86,241.91,2041783
2022-03-28,MMM,149.47,150.13,147.19,149.93,2680123
2022-03-28,MRK,81.21,81.665,80.73,81.37,7071913
2022-03-28,MSFT,310.7,310.8,304.33,304.33,29578188
2022-03-28,NKE,134.81,134.86,132.1709,133.76,5804051
2022-03-28,PG,153.02,153.04,151.78,152.78,4257766
2022-03-28,TRV,186.76,187.98,185.56,187.98,593645
2022-03-28,UNH,513.2,517.14,508.81,514.32,2643027
2022-03-28,V,220.77,220.98,217.51,218.5,4316817
2022-03-28,VZ,50.554,50.772,50.337,50.742,21952694
2022-03-28,WBA,47.19,47.36,46.65,47.0,4496757
2022-03-28,WMT,146.0,146.06,143.3,143.5,6701881
2022-03-25,AAPL,174.72,175.28,172.75,173.88,80546156
2022-03-25,AMGN,238.79,239.49,236.21,236.56,1424650
2022-03-25,AXP,189.74,190.72,188.47,189.87,1877489
2022-03-25,BA,188.95,191.7,186.93,187.76,6370952
2022-03-25,CAT,222.29,222.73,220.08,221.03,1588722
2022-03-25,CRM,211.03,215.86,208.48,214.27,3657994
2022-03-25,CSCO,54.596,54.805,54.025,54.234,18216279
2022-03-25,CVX,169.31,169.69,165.16,165.22,10258284
2022-03-25,DIS,139.14,140.38,138.12,139.28,5952130
2022-03-25,GE,94.02,94.91,93.411,94.44,5751099
2022-03-25,GS,337.49,341.83,335.48,337.43,1581392
2022-03-25,HD,310.68,318.8,308.3,318.48,5177998
2022-03-25,HON,197.79,198.36,195.32,195.35,2543341
2022-03-25,IBM,131.35,131.4,129.31,129.5,3531746
2022-03-25,INTC,51.83,51.9783,50.45,50.69,33249492
2022-03-25,JNJ,176.92,177.7,175.22,175.69,4809977
2022-03-25,JPM,140.88,142.13,139.76,140.05,8448579
2022-03-25,KO,61.53,61.61,61.05,61.12,12260747
2022-03-25,MCD,241.58,241.85,239.43,240.54,2135024
2022-03-25,MMM,150.46,151.18,148.91,149.27,2252038
2022-03-25,MRK,81.34,81.38,80.45,80.59,7126077
2022-03-25,MSFT,303.68,305.5,299.2855,305.23,22566453
2022-03-25,NKE,133.7,133.87,131.71,133.05,6287777
2022-03-25,PG,151.98,153.06,150.66,150.78,5076029
2022-03-25,TRV,187.75,187.78,184.04,184.19,855572
2022-03-25,UNH,513.03,516.53,509.24,514.19,2551278
2022-03-25,V,218.43,218.93,215.6875,218.42,5052523
2022-03-25,VZ,50.663,50.839,50.357,50.446,19000567
2022-03-25,WBA,47.12,47.775,46.911,47.03,4694184
2022-03-25,WMT,143.45,143.93,142.265,143.45,4696082
2022-03-24,AAPL,174.07,174.14,170.21,171.06,90131418
2022-03-24,AMGN,236.87,237.85,234.0,235.8,2349036
2022-03-24,AXP,188.36,188.83,185.17,186.08,2431456
2022-03-24,BA,189.05,189.19,184.72,186.35,7094360
2022-03-24,CAT,221.15,223.93,220.45,221.48,2120990
2022-03-24,CRM,213.98,214.11,209.87,212.35,4150252
2022-03-24,CSCO,54.129,54.318,53.315,54.298,20692247
2022-03-24,CVX,166.3,167.4001,165.0,166.43,9024821
2022-03-24,DIS,138.96,139.2699,137.41,138.58,5858789
2022-03-24,GE,94.12,94.42,93.65,94.39,5333810
2022-03-24,GS,336.23,337.5,334.3,336.44,1944098
2022-03-24,HD,315.78,319.4,314.3,317.25,4599930
2022-03-24,HON,194.69,194.72,192.05,193.18,2197837
2022-03-24,IBM,129.25,129.37,127.8,128.33,2971075
2022-03-24,INTC,51.62,51.65,48.59,48.66,51677908
2022-03-24,JNJ,175.24,175.54,174.07,175.0,5012277
2022-03-24,JPM,139.65,139.67,138.09,139.27,10091879
2022-03-24,KO,60.98,61.02,60.455,60.64,13151348
2022-03-24,MCD,240.26,241.04,236.47,237.56,2337661
2022-03-24,MMM,148.98,149.23,147.4,148.12,2028114
2022-03-24,MRK,80.41,80.6694,79.72,80.04,7605002
2022-03-24,MSFT,304.1,304.2,298.315,299.14,24484456
2022-03-24,NKE,132.08,134.19,131.2,133.75,5853825
2022-03-24,PG,150.24,150.71,149.32,150.05,4226714
2022-03-24,TRV,184.22,184.36,181.26,182.13,959283
2022-03-24,UNH,513.46,515.78,503.86,505.0,2789323
2022-03-24,V,217.31,217.66,214.0,214.99,5486991
2022-03-24,VZ,50.386,50.574,50.313,50.426,21344089
2022-03-24,WBA,47.02,47.35,46.31,46.87,5413601
2022-03-24,WMT,142.83,143.91,141.875,142.39,4480295
2022-03-23,AAPL,170.21,172.64,167.65,167.99,98062674
2022-03-23,AMGN,234.18,239.38,234.04,237.29,2533060
2022-03-23,AXP,185.49,189.08,184.66,188.3,3674997
2022-03-23,BA,186.04,190.16,185.03,189.67,8297782
2022-03-23,CAT,221.11,223.71,220.63,220.63,2011282
2022-03-23,CRM,211.11,213.93,208.31,213.87,8404667
2022-03-23,CSCO,54.109,55.709,54.08,55.52,19877327
2022-03-23,CVX,165.86,167.3463,164.94,166.0,10754998
2022-03-23,DIS,137.64,139.76,137.54,139.07,8761269
2022-03-23,GE,93.7,94.66,93.51,94.58,4893275
2022-03-23,GS,335.61,340.83,335.13,340.0,2196798
2022-03-23,HD,317.05,328.19,315.85,326.9,5207746
2022-03-23,HON,192.34,194.96,192.01,194.44,1816058
2022-03-23,IBM,128.3,129.32,128.25,129.08,2924535
2022-03-23,INTC,48.27,49.58,48.0601,48.46,37126378
2022-03-23,JNJ,174.34,175.54,174.09,175.23,5254350
2022-03-23,JPM,138.75,140.54,138.18,139.94,12182857
2022-03-23,KO,60.4,60.98,59.995,60.75,15529244
2022-03-23,MCD,236.12,238.01,235.95,237.13,2200593
2022-03-23,MMM,147.68,149.78,147.56,149.69,2637203
2022-03-23,MRK,79.73,80.58,79.23,79.3,8470362
2022-03-23,MSFT,299.49,303.23,297.7201,300.51,25715377
2022-03-23,NKE,133.0,135.4,131.2,132.64,8068788
2022-03-23,PG,149.98,152.16,149.85,151.35,5563031
2022-03-23,TRV,181.62,183.83,181.53,182.52,937494
2022-03-23,UNH,503.23,507.06,501.3348,502.27,2753285
2022-03-23,V,214.68,217.285,214.2,215.3,6007963
2022-03-23,VZ,50.357,50.837,50.347,50.436,26305264
2022-03-23,WBA,46.74,47.6,46.31,47.28,7986702
2022-03-23,WMT,141.95,143.73,141.52,143.14,6541845
2022-03-22,AAPL,168.82,169.42,164.91,165.51,81532007
2022-03-22,AMGN,236.47,237.52,234.54,236.32,2212396
2022-03-22,AXP,190.79,193.8,189.52,189.96,3015514
2022-03-22,BA,191.04,192.8629,184.52,185.24,14378472
2022-03-22,CAT,221.65,224.77,220.28,223.39,2473298
2022-03-22,CRM,218.21,221.85,212.615,213.72,7018788
2022-03-22,CSCO,55.788,56.334,55.709,55.977,29488418
2022-03-22,CVX,164.09,165.26,162.5804,163.69,11063913
2022-03-22,DIS,140.11,142.19,138.9,139.06,8511566
2022-03-22,GE,94.9,96.23,94.6,95.24,4816211
2022-03-22,GS,343.01,346.24,340.12,342.2,2840158
2022-03-22,HD,329.73,331.3,324.01,329.32,4852801
2022-03-22,HON,195.03,195.92,193.14,193.14,2369457
2022-03-22,IBM,129.06,129.3,127.85,128.5,2690193
2022-03-22,INTC,48.39,48.47,47.4,47.5,27923323
2022-03-22,JNJ,175.0,176.37,173.91,175.83,8442113
2022-03-22,JPM,141.57,142.87,140.68,141.22,13649014
2022-03-22,KO,60.8,60.95,60.055,60.93,17559539
2022-03-22,MCD,238.12,238.44,236.47,237.04,2938142
2022-03-22,MMM,149.94,150.84,148.5,149.45,4252001
2022-03-22,MRK,79.3,79.78,78.765,79.27,10016775
2022-03-22,MSFT,304.06,305.0,298.77,299.8,27599689
2022-03-22,NKE,133.09,139.0,132.985,137.28,19731210
2022-03-22,PG,151.03,152.75,149.68,152.57,7332991
2022-03-22,TRV,182.7,184.4,181.455,183.87,1423022
2022-03-22,UNH,505.32,511.85,504.84,509.27,2752606
2022-03-22,V,218.47,219.57,217.175,217.84,6259942
2022-03-22,VZ,50.386,50.841,50.337,50.574,29025758
2022-03-22,WBA,47.43,48.165,47.01,47.78,7009753
2022-03-22,WMT,143.8,144.97,142.98,144.61,6745041
2022-03-21,AAPL,165.38,166.35,163.015,163.51,95811352
2022-03-21,AMGN,236.32,240.32,234.73,237.07,2385222
2022-03-21,AXP,188.55,190.96,187.03,190.23,3175156
2022-03-21,BA,185.9,187.265,180.61,184.4,27369582
2022-03-21,CAT,222.64,225.97,219.94,219.95,2916075
2022-03-21,CRM,213.72,219.1,210.61,218.19,6448739
2022-03-21,CSCO,55.619,56.16,55.142,55.679,29374368
2022-03-21,CVX,164.64,165.58,162.72,163.02,13180558
2022-03-21,DIS,138.62,139.3,136.88,138.9,9090316
2022-03-21,GE,94.82,95.72,93.645,94.45,5482147
2022-03-21,GS,339.0,346.3,337.15,345.26,3401215
2022-03-21,HD,329.37,340.69,327.08,338.04,4521212
2022-03-21,HON,193.02,194.41,191.52,193.57,3500793
2022-03-21,IBM,128.1,129.74,127.4,129.0,3384636
2022-03-21,INTC,47.39,47.89,47.065,47.46,32910943
2022-03-21,JNJ,175.83,177.16,174.32,174.66,7574873
2022-03-21,JPM,138.62,139.72,137.71,139.32,12770010
2022-03-21,KO,60.58,61.1,60.245,60.5,17440141
2022-03-21,MCD,235.32,240.09,234.07,239.58,3704020
2022-03-21,MMM,148.58,149.74,147.4,148.69,4514929
2022-03-21,MRK,79.06,80.45,78.91,79.67,10478273
2022-03-21,MSFT,299.16,300.14,294.9,298.89,28351245
2022-03-21,NKE,130.19,132.31,128.62,129.72,14388529
2022-03-21,PG,149.88,150.58,148.4,149.6,6976403
2022-03-21,TRV,182.54,183.46,181.11,181.45,1383929
2022-03-21,UNH,507.66,513.0,504.36,505.01,2617731
2022-03-21,V,217.04,218.055,214.55,216.34,6101456
2022-03-21,VZ,50.485,51.187,50.357,50.752,40378582
2022-03-21,WBA,47.38,48.6175,47.085,47.43,5642563
2022-03-21,WMT,144.23,147.29,143.62,145.43,7116876
2022-03-18,AAPL,163.98,164.48,159.76,160.51,123511692
2022-03-18,AMGN,236.25,236.4,232.75,234.91,7617112
2022-03-18,AXP,190.18,190.46,184.32,188.16,8768927
2022-03-18,BA,192.83,193.38,190.1,192.07,12849575
2022-03-18,CAT,219.86,220.64,216.96,218.43,4124803
2022-03-18,CRM,218.8,219.58,208.305,209.23,12220551
2022-03-18,CSCO,55.589,56.036,55.162,55.649,52162010
2022-03-18,CVX,161.73,161.73,158.78,160.89,23214729
2022-03-18,DIS,140.3,140.725,138.3,139.55,11308777
2022-03-18,GE,95.59,95.91,94.5619,95.59,7396631
2022-03-18,GS,345.38,346.765,337.3,338.87,5861872
2022-03-18,HD,340.74,340.74,332.305,333.63,9409577
2022-03-18,HON,194.72,194.92,189.8,191.77,8748601
2022-03-18,IBM,128.76,128.93,126.37,127.38,7466026
2022-03-18,INTC,47.45,47.6,46.35,46.82,46237117
2022-03-18,JNJ,174.84,177.0,173.66,177.0,13809537
2022-03-18,JPM,139.07,139.81,137.44,139.16,23831869
2022-03-18,KO,60.1,60.3,59.705,60.3,30197775
2022-03-18,MCD,238.92,239.19,235.99,237.23,5336491
2022-03-18,MMM,148.32,148.45,145.22,147.07,7882101
2022-03-18,MRK,79.11,79.735,78.63,79.18,21064808
2022-03-18,MSFT,300.43,301.0,292.73,295.37,43390625
2022-03-18,NKE,131.24,131.46,126.7,126.85,10350899
2022-03-18,PG,149.31,150.03,147.41,150.03,15657627
2022-03-18,TRV,180.31,180.48,177.275,180.48,3953804
2022-03-18,UNH,506.12,510.6799,501.56,508.74,5065583
2022-03-18,V,219.11,219.26,210.29,211.7,14620818
2022-03-18,VZ,50.189,51.661,50.189,51.493,71247736
2022-03-18,WBA,47.36,47.45,46.47,47.35,11369543
2022-03-18,WMT,145.44,145.57,144.108,145.18,10411143
2022-03-17,AAPL,160.62,161.0,157.63,158.61,75615376
2022-03-17,AMGN,235.86,236.57,231.22,231.72,3262328
2022-03-17,AXP,186.44,187.18,179.55,179.67,6417025
2022-03-17,BA,190.19,190.24,185.27,186.36,8126616
2022-03-17,CAT,220.64,220.72,213.32,214.29,3617677
2022-03-17,CRM,210.41,210.68,202.5601,204.62,5842555
2022-03-17,CSCO,55.788,55.917,54.974,55.113,18959640
2022-03-17,CVX,160.44,160.99,157.92,159.95,15750666
2022-03-17,DIS,139.47,139.47,136.56,137.44,6816024
2022-03-17,GE,95.53,95.57,93.31,94.2,4350277
2022-03-17,GS,343.27,343.595,334.9,337.37,2403730
2022-03-17,HD,336.36,336.36,327.84,329.14,3123210
2022-03-17,HON,191.93,192.61,189.2,189.65,3153510
2022-03-17,IBM,127.96,128.29,126.53,127.1,3671903
2022-03-17,INTC,47.14,47.2873,45.73,46.32,28554988
2022-03-17,JNJ,176.8,176.84,174.2,175.21,7472219
2022-03-17,JPM,139.12,139.16,134.92,135.85,17176838
2022-03-17,KO,60.09,60.135,59.23,59.46,15586228
2022-03-17,MCD,237.47,237.47,234.54,236.44,3752945
2022-03-17,MMM,147.69,147.71,144.15,145.31,2786929
2022-03-17,MRK,78.94,79.37,78.0593,78.15,10279404
2022-03-17,MSFT,295.22,295.61,289.37,293.29,30816633
2022-03-17,NKE,127.41,127.41,123.7,124.94,6845323
2022-03-17,PG,149.39,149.63,147.67,149.15,6037636
2022-03-17,TRV,181.03,181.1,176.46,178.88,1641899
2022-03-17,UNH,507.02,507.12,495.18,496.0,2357157
2022-03-17,V,213.45,213.54,208.72,209.93,6668467
2022-03-17,VZ,51.73,51.908,51.369,51.849,23210749
2022-03-17,WBA,47.48,47.8184,46.73,46.95,5736270
2022-03-17,WMT,145.01,145.3,142.65,144.45,6341006
2022-03-16,AAPL,159.59,160.0,154.46,157.05,102300157
2022-03-16,AMGN,231.67,232.52,228.45,232.52,4220401
2022-03-16,AXP,180.1,182.24,175.8,178.67,5254136
2022-03-16,BA,188.99,189.6,182.3,183.39,12077525
2022-03-16,CAT,215.05,218.44,211.31,216.46,4399695
2022-03-16,CRM,205.57,205.9,197.33,198.66,6043359
2022-03-16,CSCO,55.43,55.619,54.229,55.55,21971243
2022-03-16,CVX,157.71,160.5,156.21,158.79,22299742
2022-03-16,DIS,138.14,138.98,134.94,135.65,10638735
2022-03-16,GE,94.7,95.44,92.735,93.47,5578656
2022-03-16,GS,340.76,341.33,334.26,335.07,3468522
2022-03-16,HD,330.91,333.95,324.23,331.58,3942427
2022-03-16,HON,191.03,191.25,186.52,189.6,4132940
2022-03-16,IBM,127.04,127.2842,124.71,126.5,4292845
2022-03-16,INTC,46.63,46.63,45.27,45.3,38885498
2022-03-16,JNJ,174.52,176.95,172.56,175.46,9603324
2022-03-16,JPM,137.38,137.47,133.44,133.88,20505774
2022-03-16,KO,59.46,59.935,58.605,59.78,17347253
2022-03-16,MCD,238.14,238.21,234.36,234.87,4173223
2022-03-16,MMM,145.51,146.2699,142.84,144.76,3814018
2022-03-16,MRK,78.12,79.11,77.65,78.96,10943961
2022-03-16,MSFT,294.39,294.57,283.2,289.11,37826329
2022-03-16,NKE,125.19,126.11,121.93,122.85,11100449
2022-03-16,PG,148.92,150.94,147.21,149.78,6947640
2022-03-16,TRV,179.29,181.17,176.68,180.66,1923250
2022-03-16,UNH,498.26,505.4999,490.01,499.83,3497127
2022-03-16,V,211.87,213.665,207.0,210.0,9232292
2022-03-16,VZ,51.859,52.362,51.325,52.234,28847778
2022-03-16,WBA,47.38,48.41,46.67,48.27,7484084
2022-03-16,WMT,144.79,146.37,143.15,144.83,8237054
2022-03-15,AAPL,155.09,155.57,150.38,150.9,92964302
2022-03-15,AMGN,231.56,233.06,228.105,231.38,3178159
2022-03-15,AXP,175.54,177.79,172.88,173.1,3838210
2022-03-15,BA,179.89,180.5,175.6,176.3,8051498
2022-03-15,CAT,215.43,216.34,209.51,215.09,4385126
2022-03-15,CRM,196.14,199.96,192.74,198.53,5276325
2022-03-15,CSCO,55.222,55.346,54.05,54.05,18958043
2022-03-15,CVX,158.28,160.189,155.26,159.114,28534397
2022-03-15,DIS,134.2,134.56,129.51,129.74,9834809
2022-03-15,GE,92.35,93.56,91.26,93.0,5102438
2022-03-15,GS,329.16,331.9,324.84,327.07,2140675
2022-03-15,HD,328.54,330.18,320.33,320.35,3775297
2022-03-15,HON,187.79,188.165,184.792,185.13,3922915
2022-03-15,IBM,125.64,125.9398,123.22,124.0,4021228
2022-03-15,INTC,44.81,44.9,44.07,44.5,34448890
2022-03-15,JNJ,176.14,176.52,172.55,173.33,10554596
2022-03-15,JPM,131.51,132.57,130.17,130.83,15208505
2022-03-15,KO,59.62,59.89,58.98,59.08,18607191
2022-03-15,MCD,232.57,234.565,227.98,227.98,5087427
2022-03-15,MMM,144.31,145.48,142.59,144.87,3337321
2022-03-15,MRK,78.64,79.005,77.4,77.68,11403014
2022-03-15,MSFT,287.15,287.82,278.725,280.35,34245085
2022-03-15,NKE,119.4,120.42,117.75,119.84,10431259
2022-03-15,PG,149.43,149.7,146.07,146.19,9923734
2022-03-15,TRV,180.19,180.6561,177.15,178.24,1730555
2022-03-15,UNH,497.91,499.94,487.305,490.0,3043036
